id,name,lat,lon,capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
67,"Hatton Garden, Holborn",51.51882555,-0.108028472,27,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,13.166666666666666,26.5,25.666666666666668,26.0,26.0,25.333333333333332,25.666666666666668,26.833333333333332,26.333333333333332,22.5,12.666666666666666,4.166666666666667,0.0,0.6666666666666666,1.0,0.0
68,"Theobald's Road , Holborn",51.52059681,-0.116688468,24,,,,,,,,,2.0,4.666666666666667,,14.5,16.333333333333332,19.5,21.666666666666668,,,,,,,,,
68,"Theobald's Road , Holborn",51.52059681,-0.116688468,25,3.0,3.0,2.8333333333333335,2.0,2.0,2.0,1.3333333333333333,1.0,3.6,9.0,13.5,13.5,,,22.333333333333332,21.5,18.666666666666668,16.166666666666668,14.166666666666666,11.833333333333334,6.4,4.0,3.3333333333333335,2.6666666666666665
68,"Theobald's Road , Holborn",51.52059681,-0.116688468,26,,,,,,,,,,,,,,,,,,,,,4.0,3.25,,
69,"Euston Road, Euston",51.5262363,-0.134407652,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,2.0,2.0,2.0,3.6666666666666665,3.1666666666666665,2.5,9.333333333333334,10.666666666666666,11.833333333333334,11.666666666666666,1.0,1.0,0.3333333333333333
69,"Euston Road, Euston",51.5262363,-0.134407652,24,,,,,,,,,,,,,,,,,,,,,11.0,10.5,,
70,"Calshot Street , King's Cross",51.53136059,-0.117069978,23,,,,,,,,,,,,,,,,,,,2.2,5.166666666666667,6.166666666666667,8.0,,
70,"Calshot Street , King's Cross",51.53136059,-0.117069978,24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.666666666666667,2.8333333333333335,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,1.1666666666666667,1.8333333333333333,0.6666666666666666,2.0,,,6.0,6.0,5.333333333333333
71,"Newgate Street , St. Paul's",51.5154186,-0.098850915,32,,,,,,,,,,,,32.0,25.666666666666668,18.666666666666668,18.0,17.0,11.2,,,,,,,
71,"Newgate Street , St. Paul's",51.5154186,-0.098850915,33,10.166666666666666,9.166666666666666,9.0,9.0,9.0,9.0,10.666666666666666,13.666666666666666,10.666666666666666,30.833333333333332,33.0,32.5,,,,,6.0,0.8333333333333334,12.333333333333334,1.5,0.16666666666666666,4.666666666666667,13.0,11.333333333333334
72,"Farringdon Lane, Clerkenwell",51.52352001,-0.108340165,15,13.0,13.0,13.0,13.0,13.0,13.333333333333334,14.5,14.833333333333334,14.666666666666666,15.0,15.0,14.0,15.0,14.0,14.5,13.0,12.0,9.166666666666666,3.0,2.5,4.0,10.666666666666666,12.0,12.333333333333334
72,"Farringdon Lane, Clerkenwell",51.52352001,-0.108340165,16,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,,
73,"Old Street Station, St. Luke's",51.52572618,-0.088486188,28,,,,,,,,,,16.833333333333332,21.166666666666668,18.0,15.0,16.0,14.166666666666666,12.833333333333334,10.5,9.5,15.0,,,,,
73,"Old Street Station, St. Luke's",51.52572618,-0.088486188,29,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,4.0,6.166666666666667,,,,,,,,,,21.0,16.0,8.0,5.0,1.0,0.0
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,12,,,,,,,,11.5,9.666666666666666,7.666666666666667,3.0,,,,,,,,,,,,,
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,13,,,,,,,,8.0,,,,0.6666666666666666,0.5,,,,,,,,,,,
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,14,6.5,5.333333333333333,5.0,5.833333333333333,5.666666666666667,5.0,6.166666666666667,,,,,,,,,,,,,,,10.5,7.833333333333333,5.833333333333333
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,15,,,,,,,,,,,,,,4.0,,,,,,,,,,
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,16,,,,,,,,,,,,,,5.0,4.166666666666667,2.6666666666666665,1.8333333333333333,2.0,1.3333333333333333,1.3333333333333333,4.0,5.0,,
74,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,17,,,,,,,,,,,,,,,,,,,,,,4.5,,
75,"Torrens Street, Angel",51.53219984,-0.105480698,19,3.0,3.0,3.0,3.0,3.0,3.0,2.3333333333333335,3.8333333333333335,3.3333333333333335,2.1666666666666665,2.0,2.0,2.1666666666666665,1.1666666666666667,0.0,0.0,0.6666666666666666,0.8333333333333334,1.5,0.6666666666666666,1.6666666666666667,5.333333333333333,3.3333333333333335,3.0
76,"Longford Street, The Regent's Park",51.52559505,-0.144083893,20,9.0,9.0,9.0,9.0,9.0,9.0,8.833333333333334,6.833333333333333,7.0,4.833333333333333,2.5,,,,,,,,,,,10.0,8.333333333333334,9.0
76,"Longford Street, The Regent's Park",51.52559505,-0.144083893,21,,,,,,,,,,,3.75,3.8333333333333335,1.5,1.0,0.0,0.8333333333333334,6.5,20.666666666666668,19.0,18.666666666666668,17.333333333333332,16.25,,
77,"Russell Square Station, Bloomsbury",51.52341837,-0.124121774,25,,,,,,,,,,,,,,,,,,8.0,9.5,9.166666666666666,7.666666666666667,4.5,,
77,"Russell Square Station, Bloomsbury",51.52341837,-0.124121774,26,4.0,4.0,3.0,3.0,3.0,3.0,2.5,2.6666666666666665,5.0,2.3333333333333335,4.333333333333333,8.0,8.833333333333334,11.166666666666666,10.5,8.5,9.166666666666666,9.0,,,,4.0,4.5,5.166666666666667
78,"Sadlers Sports Centre, Finsbury",51.52486887,-0.099489485,16,11.666666666666666,12.666666666666666,13.0,13.0,13.0,13.0,12.166666666666666,10.5,6.166666666666667,5.666666666666667,5.0,3.1666666666666665,0.0,3.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,3.0,4.833333333333333,5.0,6.5,7.5,9.166666666666666,10.0
78,"Sadlers Sports Centre, Finsbury",51.52486887,-0.099489485,17,,,,,,,,,,,,,,,,,,,,,,6.5,,
80,"Webber Street , Southwark",51.50069361,-0.102091246,44,,,,,,,,,,,,,11.666666666666666,10.833333333333334,11.333333333333334,11.333333333333334,13.5,10.4,,,,,,
80,"Webber Street , Southwark",51.50069361,-0.102091246,45,22.0,22.0,22.0,22.0,22.0,21.0,20.333333333333332,19.5,20.166666666666668,17.333333333333332,14.166666666666666,14.5,,,,,,7.0,8.666666666666666,11.5,18.0,21.5,21.833333333333332,22.0
81,"Great Titchfield Street, Fitzrovia",51.52025302,-0.141327271,19,4.0,3.3333333333333335,3.0,3.8333333333333335,4.0,4.0,4.0,5.666666666666667,6.833333333333333,12.666666666666666,16.0,16.5,17.0,18.166666666666668,18.666666666666668,16.5,14.833333333333334,11.5,9.166666666666666,4.666666666666667,5.666666666666667,4.833333333333333,4.0,4.0
82,"Chancery Lane, Holborn",51.514274,-0.111257,15,2.0,2.1666666666666665,3.0,3.0,3.0,3.0,3.0,3.0,7.5,14.5,15.0,15.0,14.5,13.333333333333334,12.833333333333334,13.166666666666666,12.333333333333334,8.5,1.8333333333333333,0.6666666666666666,0.0,0.6666666666666666,2.0,2.0
84,"Breams Buildings, Holborn",51.51593725,-0.111778348,24,,,,,,,,2.0,9.666666666666666,17.25,,,15.0,14.333333333333334,15.666666666666666,16.166666666666668,18.333333333333332,19.0,10.666666666666666,1.5,0.0,0.0,,
84,"Breams Buildings, Holborn",51.51593725,-0.111778348,25,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,,22.5,25.0,25.0,24.0,,,,,,,,,0.0,0.0,0.0
85,"Tanner Street, Bermondsey",51.50064702,-0.078600401,40,39.666666666666664,40.0,40.0,40.0,40.0,40.0,39.5,39.0,39.166666666666664,34.166666666666664,36.833333333333336,35.333333333333336,35.166666666666664,33.0,36.166666666666664,39.0,38.166666666666664,38.166666666666664,37.666666666666664,34.666666666666664,35.833333333333336,37.333333333333336,40.0,40.0
86,"Sancroft Street, Vauxhall",51.48947903,-0.115156562,24,24.0,24.0,24.0,24.0,24.0,23.833333333333332,22.833333333333332,20.333333333333332,17.333333333333332,17.0,16.333333333333332,16.0,15.5,16.0,17.0,17.0,16.166666666666668,15.333333333333334,15.666666666666666,18.5,22.666666666666668,23.833333333333332,23.166666666666668,24.0
88,"Bayley Street , Bloomsbury",51.51858757,-0.132053392,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,7.833333333333333,15.833333333333334,21.333333333333332,24.833333333333332,24.5,23.833333333333332,21.0,21.333333333333332,23.5,23.166666666666668,23.0,18.833333333333332,15.0,9.833333333333334,1.0,0.3333333333333333
89,"Tavistock Place, Bloomsbury",51.5262503,-0.123509611,19,3.0,2.8333333333333335,3.0,3.0,3.0,3.0,2.6666666666666665,1.1666666666666667,0.16666666666666666,0.5,0.8333333333333334,0.3333333333333333,2.8333333333333335,4.0,4.666666666666667,7.0,9.333333333333334,7.5,5.5,3.6666666666666665,2.0,2.8333333333333335,4.666666666666667,2.1666666666666665
90,"Harrington Square 1, Camden Town",51.53301907,-0.139174593,27,19.0,19.0,19.0,19.0,20.0,20.0,19.333333333333332,19.166666666666668,18.166666666666668,12.5,9.0,8.0,4.666666666666667,1.3333333333333333,1.8333333333333333,2.0,0.6666666666666666,0.6666666666666666,1.8333333333333333,2.1666666666666665,2.8333333333333335,8.666666666666666,17.166666666666668,18.333333333333332
91,"Walnut Tree Walk, Vauxhall",51.49368637,-0.111014912,19,,,,,,,,16.25,12.666666666666666,5.833333333333333,3.8333333333333335,3.0,,,,,,,,,,,,
91,"Walnut Tree Walk, Vauxhall",51.49368637,-0.111014912,20,19.5,20.0,20.0,20.0,20.0,20.0,18.666666666666668,17.0,,,,5.0,4.5,4.5,5.0,6.0,8.0,9.5,11.833333333333334,13.666666666666666,14.166666666666666,17.0,19.0,19.0
92,"Borough Road, Elephant & Castle",51.49889832,-0.100440521,41,27.0,27.0,27.0,27.0,27.0,27.0,27.5,27.0,25.833333333333332,27.166666666666668,31.0,32.833333333333336,32.666666666666664,33.0,32.666666666666664,32.0,32.166666666666664,30.333333333333332,30.833333333333332,29.833333333333332,29.0,27.5,27.0,27.0
93,"Cloudesley Road, Angel",51.53440868,-0.109025404,37,20.0,20.333333333333332,21.0,21.0,21.0,20.666666666666668,20.0,17.666666666666668,18.333333333333332,27.333333333333332,24.833333333333332,18.833333333333332,17.0,16.166666666666668,17.0,17.0,17.333333333333332,15.666666666666666,17.666666666666668,21.666666666666668,28.333333333333332,26.0,20.0,20.0
94,"Bricklayers Arms, Borough",51.49506109,-0.085814489,27,21.666666666666668,22.166666666666668,23.0,23.0,23.0,22.166666666666668,21.333333333333332,18.333333333333332,10.166666666666666,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.6666666666666666,3.6666666666666665,1.1666666666666667,0.16666666666666666,3.0,,,,,12.5,13.666666666666666,18.0
94,"Bricklayers Arms, Borough",51.49506109,-0.085814489,28,,,,,,,,,,,,,,,,,5.8,8.0,12.5,17.666666666666668,23.666666666666668,27.5,,
95,"Aldersgate Street, Barbican",51.5208417,-0.097340162,15,3.6666666666666665,3.0,3.0,3.0,3.0,3.0,2.0,4.833333333333333,7.5,5.666666666666667,12.0,13.333333333333334,6.166666666666667,5.166666666666667,6.833333333333333,7.333333333333333,8.333333333333334,6.833333333333333,7.166666666666667,1.0,0.6666666666666666,4.166666666666667,8.666666666666666,4.833333333333333
96,"Falkirk Street, Hoxton",51.53095071,-0.078505384,26,24.0,24.0,24.0,24.0,24.0,24.0,24.5,21.666666666666668,20.5,17.333333333333332,18.5,16.833333333333332,14.166666666666666,11.666666666666666,11.333333333333334,11.666666666666666,11.833333333333334,11.833333333333334,18.333333333333332,20.333333333333332,23.0,22.0,20.666666666666668,22.5
97,"Gloucester Road (North), Kensington",51.49792478,-0.183834706,18,6.0,6.0,6.0,6.0,6.0,6.0,4.666666666666667,4.833333333333333,5.833333333333333,14.833333333333334,18.0,18.0,9.5,6.166666666666667,6.5,5.666666666666667,6.833333333333333,4.666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.3333333333333335,6.0,6.0
98,"Hampstead Road, Euston",51.52554222,-0.138231303,51,,,,,,,,,,,,,,,,19.333333333333332,21.0,,,11.2,11.0,,,
98,"Hampstead Road, Euston",51.52554222,-0.138231303,52,,,,,,,,,,,18.0,16.5,17.333333333333332,19.166666666666668,20.5,,22.666666666666668,18.0,12.666666666666666,11.0,11.0,11.0,,
98,"Hampstead Road, Euston",51.52554222,-0.138231303,53,9.0,9.666666666666666,11.0,11.0,10.5,10.0,10.666666666666666,11.166666666666666,12.833333333333334,14.5,18.0,,,,,,,,,,,11.0,7.666666666666667,7.833333333333333
99,"Old Quebec Street, Marylebone",51.51457763,-0.158264483,15,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,9.833333333333334,15.0,14.5,13.166666666666666,13.166666666666666,,,,,,,,,0.0,0.0,0.0
99,"Old Quebec Street, Marylebone",51.51457763,-0.158264483,16,,,,,,,,,,,,,,14.833333333333334,12.666666666666666,11.5,10.333333333333334,6.166666666666667,0.5,0.6666666666666666,0.6666666666666666,1.0,,
100,"Albert Embankment, Vauxhall",51.49043573,-0.122806861,23,,,,,,,,,,7.0,8.0,8.0,,,,,,,,,,,,
100,"Albert Embankment, Vauxhall",51.49043573,-0.122806861,24,7.666666666666667,6.166666666666667,6.0,6.0,6.0,6.0,6.333333333333333,6.5,6.5,7.0,,9.6,9.833333333333334,10.333333333333334,8.5,8.333333333333334,7.833333333333333,8.166666666666666,7.833333333333333,7.5,7.0,6.833333333333333,8.666666666666666,8.166666666666666
101,"Queen Street 1, Bank",51.51155322,-0.0929401,21,,,,,,,,,17.75,14.166666666666666,13.166666666666666,14.5,14.166666666666666,14.333333333333334,15.166666666666666,14.333333333333334,15.5,17.5,,,,,,
101,"Queen Street 1, Bank",51.51155322,-0.0929401,22,0.0,0.0,0.0,0.0,1.0,1.0,3.6666666666666665,10.833333333333334,19.0,,,,,,,,,20.5,5.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0
102,"Jewry Street, Aldgate",51.51340693,-0.076793375,16,1.0,1.3333333333333333,2.0,2.0,2.0,2.0,2.0,4.333333333333333,12.166666666666666,16.0,16.0,16.0,13.0,11.166666666666666,12.333333333333334,13.833333333333334,13.166666666666666,9.0,,,,1.0,1.0,1.0
102,"Jewry Street, Aldgate",51.51340693,-0.076793375,17,,,,,,,,,,,,,,,,,,3.3333333333333335,0.0,0.0,1.0,0.0,,
103,"Vicarage Gate, Kensington",51.50472376,-0.192538767,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,2.8333333333333335,2.0,1.3333333333333333,0.16666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,1.1666666666666667,0.3333333333333333,0.0
104,"Crosswall, Tower",51.51159481,-0.077121322,32,,,,,,,14.0,14.666666666666666,14.5,27.666666666666668,31.666666666666668,30.666666666666668,29.5,,,,,,,,,,,
104,"Crosswall, Tower",51.51159481,-0.077121322,33,16.333333333333332,16.0,16.0,16.0,16.0,15.5,15.666666666666666,,,,,,,32.0,31.833333333333332,32.833333333333336,31.833333333333332,32.5,,,,17.0,16.833333333333332,17.0
104,"Crosswall, Tower",51.51159481,-0.077121322,34,,,,,,,,,,,,,,,,,,31.5,24.833333333333332,23.333333333333332,24.833333333333332,21.75,,
105,"Westbourne Grove, Bayswater",51.51552971,-0.190240716,24,,,,,,,,,,8.666666666666666,7.0,7.166666666666667,5.0,,,,,,,,,,,
105,"Westbourne Grove, Bayswater",51.51552971,-0.190240716,25,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.333333333333333,7.666666666666667,,,7.2,7.166666666666667,8.5,9.0,10.0,8.5,9.333333333333334,10.333333333333334,14.333333333333334,11.333333333333334,5.0,5.0
106,"Woodstock Street, Mayfair",51.51410514,-0.147301667,20,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,16.833333333333332,18.833333333333332,20.0,,,,,,,,,,9.0,8.833333333333334,8.0
106,"Woodstock Street, Mayfair",51.51410514,-0.147301667,21,,,,,,,,,,,,21.0,21.0,14.5,7.666666666666667,10.5,13.0,13.833333333333334,11.666666666666666,5.666666666666667,1.5,0.0,,
107,"Finsbury Leisure Centre, St. Luke's",51.52600832,-0.096317627,19,17.166666666666668,17.333333333333332,17.0,17.0,17.0,17.0,15.833333333333334,13.166666666666666,10.333333333333334,5.5,2.6666666666666665,2.1666666666666665,1.3333333333333333,0.6666666666666666,1.1666666666666667,3.0,1.8333333333333333,3.1666666666666665,8.833333333333334,8.333333333333334,11.166666666666666,16.0,19.0,19.0
108,"Abbey Orchard Street, Westminster",51.49812559,-0.132102166,29,3.0,3.0,3.0,3.0,2.3333333333333335,1.3333333333333333,2.0,2.8333333333333335,5.666666666666667,14.5,21.166666666666668,25.166666666666668,8.666666666666666,8.833333333333334,8.0,8.0,8.0,17.666666666666668,12.166666666666666,11.166666666666666,10.166666666666666,8.333333333333334,3.0,3.0
109,"Soho Square , Soho",51.51563144,-0.132328837,50,,,,,,,,,,,,,,,,29.4,,,,,,,,
109,"Soho Square , Soho",51.51563144,-0.132328837,51,,,,,,,,,,,,,,,30.0,29.0,34.0,31.5,21.166666666666668,20.5,14.833333333333334,10.0,,
109,"Soho Square , Soho",51.51563144,-0.132328837,52,,,,,,,,,,52.0,51.666666666666664,50.666666666666664,51.5,51.833333333333336,37.0,,,,,,,,,
109,"Soho Square , Soho",51.51563144,-0.132328837,53,14.666666666666666,15.0,17.0,20.0,20.0,20.0,20.0,21.0,28.333333333333332,47.5,,,,,,,,,,,,17.0,15.833333333333334,14.666666666666666
110,"Wellington Road, St. John's Wood",51.53304322,-0.172528678,15,,,,,,,,,,,,,,,,,,3.0,6.166666666666667,8.666666666666666,12.0,,,
110,"Wellington Road, St. John's Wood",51.53304322,-0.172528678,16,8.0,8.0,8.0,8.0,8.0,8.0,8.333333333333334,9.666666666666666,2.8333333333333335,0.3333333333333333,0.16666666666666666,1.5,0.0,0.16666666666666666,1.1666666666666667,2.1666666666666665,1.6666666666666667,1.3333333333333333,,,12.0,10.0,6.5,7.5
110,"Wellington Road, St. John's Wood",51.53304322,-0.172528678,17,,,,,,,,,,,,,0.0,,,,,,,,,,,
111,"Park Lane , Hyde Park",51.5100172,-0.157275636,24,,,,,,,,,,,,,,,,,,,,5.2,,,,
111,"Park Lane , Hyde Park",51.5100172,-0.157275636,25,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.166666666666667,6.666666666666667,9.0,8.5,6.666666666666667,5.166666666666667,2.5,4.833333333333333,4.5,6.666666666666667,9.5,9.666666666666666,4.0,2.3333333333333335,3.6666666666666665,10.166666666666666,6.0
111,"Park Lane , Hyde Park",51.5100172,-0.157275636,26,,,,,,,,,,,,,,,,,,10.75,13.666666666666666,,,,,
113,"Gloucester Road (Central), South Kensington",51.49646288,-0.183289032,16,,,,,,,,,,,,,,,,,,,9.666666666666666,9.166666666666666,6.333333333333333,1.25,,
113,"Gloucester Road (Central), South Kensington",51.49646288,-0.183289032,17,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.166666666666667,4.666666666666667,4.166666666666667,16.166666666666668,17.0,16.5,14.8,13.666666666666666,13.166666666666666,13.833333333333334,14.333333333333334,13.0,,,4.0,4.333333333333333,6.0
113,"Gloucester Road (Central), South Kensington",51.49646288,-0.183289032,18,,,,,,,,,,,,,,15.0,,,,,,,,,,
114,"Park Road (Baker Street), The Regent's Park",51.52451738,-0.158963647,22,1.6666666666666667,2.0,2.0,2.0,2.0,2.0,2.0,0.8333333333333334,0.8333333333333334,1.3333333333333333,2.8333333333333335,5.0,9.833333333333334,18.333333333333332,18.5,15.833333333333334,17.333333333333332,14.0,16.666666666666668,15.833333333333334,15.833333333333334,8.833333333333334,3.3333333333333335,1.0
115,"Braham Street, Aldgate",51.51423368,-0.073537654,33,,,,,,,,,,,32.5,31.333333333333332,29.5,28.5,28.0,30.333333333333332,31.5,30.333333333333332,27.833333333333332,23.666666666666668,19.333333333333332,19.25,,
115,"Braham Street, Aldgate",51.51423368,-0.073537654,34,30.0,30.0,30.0,30.0,30.0,30.0,30.666666666666668,32.333333333333336,33.666666666666664,33.166666666666664,31.5,,,,,,,,,,,26.0,26.333333333333332,29.833333333333332
116,"Little Argyll Street, West End",51.51449962,-0.141423695,18,,,,,,,,,,,,,,,,,,,10.0,5.0,0.3333333333333333,0.0,,
116,"Little Argyll Street, West End",51.51449962,-0.141423695,19,,,,,,,,,,,,,,,,17.75,17.666666666666668,13.5,11.8,,,,,
116,"Little Argyll Street, West End",51.51449962,-0.141423695,20,,,,,,,,,16.333333333333332,19.0,19.833333333333332,19.833333333333332,19.5,19.666666666666668,19.833333333333332,20.0,,,,,,,,
116,"Little Argyll Street, West End",51.51449962,-0.141423695,21,19.0,19.0,19.0,19.0,19.0,19.0,19.5,17.333333333333332,9.333333333333334,,,,,,,,,,,,,18.5,19.5,18.333333333333332
117,"Lollard Street, Vauxhall",51.49288067,-0.114934001,25,19.0,19.0,19.0,19.0,19.0,19.0,18.166666666666668,17.333333333333332,13.333333333333334,11.5,12.5,12.0,12.0,9.666666666666666,10.333333333333334,13.166666666666666,18.166666666666668,19.833333333333332,20.833333333333332,24.5,24.5,22.5,19.0,19.0
118,"Rochester Row, Westminster",51.49582705,-0.13547809,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,10.0,10.333333333333334,9.833333333333334,9.0,10.333333333333334,10.666666666666666,9.333333333333334,7.833333333333333,8.0,9.0,10.333333333333334,10.0,7.666666666666667,0.0,0.0
119,"Bath Street, St. Luke's",51.52589324,-0.090847761,18,12.0,12.0,12.0,12.0,12.0,11.0,11.0,8.166666666666666,8.333333333333334,6.333333333333333,7.0,7.833333333333333,7.166666666666667,7.833333333333333,7.0,7.5,5.0,4.333333333333333,3.5,5.333333333333333,6.333333333333333,7.0,9.333333333333334,11.333333333333334
120,"The Guildhall, Guildhall",51.51573534,-0.093080779,16,,,,,,,,,,,10.666666666666666,0.8333333333333334,3.5,2.8333333333333335,3.0,2.8333333333333335,1.25,,,,,,,
120,"The Guildhall, Guildhall",51.51573534,-0.093080779,17,5.0,5.0,5.0,5.0,5.0,5.0,6.166666666666667,10.666666666666666,4.833333333333333,14.833333333333334,,,,,,,2.0,0.6666666666666666,0.0,6.166666666666667,10.333333333333334,8.0,5.0,5.0
121,"Baker Street, Marylebone",51.51891348,-0.156166631,14,,,,,,,,,,,12.333333333333334,11.833333333333334,11.5,,,,,,,,,,,
121,"Baker Street, Marylebone",51.51891348,-0.156166631,15,,,,,,,,,14.4,14.666666666666666,,,,,,,,,,,,,,
121,"Baker Street, Marylebone",51.51891348,-0.156166631,16,,,,,,,10.0,13.5,14.0,,,,12.0,13.0,,,,,,,,,,
121,"Baker Street, Marylebone",51.51891348,-0.156166631,17,9.0,9.0,9.833333333333334,10.0,10.0,10.0,,,,,,,,,,,,,,,,8.0,8.0,8.333333333333334
121,"Baker Street, Marylebone",51.51891348,-0.156166631,19,,,,,,,,,,,,,,14.25,14.5,13.833333333333334,12.666666666666666,8.666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,,
