index,id,name,lat,lon,capacity,hr,availableBikes
24327,219,"Bramham Gardens, Earl's Court",51.49016361,-0.19039362,29,18,4.666666666666667
24328,220,"Chelsea Green, Chelsea",51.49066456,-0.166485083,14,18,
24329,220,"Chelsea Green, Chelsea",51.49066456,-0.166485083,15,18,13.166666666666666
24330,221,"Horseferry Road, Westminster",51.49481649,-0.13045856,16,18,3.1666666666666665
24331,222,"Knightsbridge, Hyde Park",51.50275704,-0.155349725,43,18,2.0
24332,223,"Rodney Road , Walworth",51.49148474,-0.090220911,23,18,
24333,223,"Rodney Road , Walworth",51.49148474,-0.090220911,24,18,13.333333333333334
24334,224,"Whiteley's, Bayswater",51.51476963,-0.188129731,17,18,5.5
24335,225,"Notting Hill Gate Station, Notting Hill",51.50935342,-0.196422,30,18,10.333333333333334
24336,226,"Charles II Street, West End",51.50844614,-0.131961389,24,18,18.833333333333332
24337,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,21,18,
24338,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,22,18,13.833333333333334
24339,227,"Great Percy Street, Clerkenwell",51.52891573,-0.115480888,23,18,
24340,228,"St. James's Square, St. James's",51.50742485,-0.134621209,36,18,
24341,228,"St. James's Square, St. James's",51.50742485,-0.134621209,37,18,
24342,228,"St. James's Square, St. James's",51.50742485,-0.134621209,38,18,36.0
24343,228,"St. James's Square, St. James's",51.50742485,-0.134621209,39,18,36.2
24344,229,"Whitehall Place, Strand",51.50654321,-0.123179697,44,18,
24345,229,"Whitehall Place, Strand",51.50654321,-0.123179697,45,18,
24346,229,"Whitehall Place, Strand",51.50654321,-0.123179697,46,18,19.666666666666668
24347,230,"Poured Lines, Bankside",51.50669284,-0.103137426,31,18,15.5
24348,231,"Queen's Gate (Central), South Kensington",51.49396755,-0.17873226,30,18,18.0
24349,231,"Queen's Gate (Central), South Kensington",51.49396755,-0.17873226,31,18,
24350,232,"Carey Street, Holborn",51.51501025,-0.112753217,15,18,8.166666666666666
24351,233,"Pall Mall East, West End",51.50777049,-0.130699733,20,18,
24352,233,"Pall Mall East, West End",51.50777049,-0.130699733,21,18,16.833333333333332
24353,233,"Pall Mall East, West End",51.50777049,-0.130699733,22,18,
24354,234,"Liverpool Road (N1 Centre), Angel",51.53450449,-0.106992706,23,18,10.666666666666666
24355,235,"Kennington Road  , Vauxhall",51.49571828,-0.110889274,36,18,18.166666666666668
24356,236,"Fashion Street, Whitechapel",51.51838043,-0.073438925,30,18,8.666666666666666
24357,237,"Dock Street, Wapping",51.50978602,-0.068161981,29,18,
24358,237,"Dock Street, Wapping",51.50978602,-0.068161981,30,18,7.833333333333333
24359,238,"Frampton Street, Paddington",51.5233534,-0.175116099,32,18,5.166666666666667
24360,239,"Warren Street Station, Euston",51.52443845,-0.138019439,24,18,
24361,239,"Warren Street Station, Euston",51.52443845,-0.138019439,25,18,
24362,239,"Warren Street Station, Euston",51.52443845,-0.138019439,26,18,16.166666666666668
24363,242,"Beaumont Street, Marylebone",51.52200801,-0.151359288,23,18,1.8333333333333333
24364,243,"Gloucester Street, Pimlico",51.49096258,-0.139625122,24,18,17.833333333333332
24365,243,"Gloucester Street, Pimlico",51.49096258,-0.139625122,25,18,
24366,244,"Earnshaw Street , Covent Garden",51.51611887,-0.128585022,16,18,
24367,244,"Earnshaw Street , Covent Garden",51.51611887,-0.128585022,17,18,14.166666666666666
24368,245,"Grosvenor Road, Pimlico",51.4853572,-0.142207481,29,18,6.5
24369,246,"Berry Street, Clerkenwell",51.52285301,-0.099994052,41,18,4.5
24370,247,"St. John's Wood Church, The Regent's Park",51.530052,-0.168314,48,18,23.166666666666668
24371,247,"St. John's Wood Church, The Regent's Park",51.530052,-0.168314,49,18,
24372,248,"Triangle Car Park, Hyde Park",51.50645179,-0.170279555,25,18,4.5
24373,249,"Harper Road, The Borough",51.49859784,-0.096191134,42,18,22.666666666666668
24374,250,"Royal Avenue 1, Chelsea",51.489932,-0.162727,10,18,8.5
24375,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,32,18,
24376,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,33,18,
24377,251,"Brushfield Street, Liverpool Street",51.518908,-0.079249,34,18,3.8333333333333335
24378,253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,29,18,28.833333333333332
24379,253,"Shoreditch Park, Hoxton",51.53404294,-0.086379717,30,18,
24380,254,"Chadwell Street, Angel",51.53051587,-0.106408455,16,18,
24381,254,"Chadwell Street, Angel",51.53051587,-0.106408455,17,18,7.333333333333333
24382,254,"Chadwell Street, Angel",51.53051587,-0.106408455,18,18,
24383,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,21,18,
24384,255,"Clifton Road, Maida Vale",51.52557531,-0.179592915,22,18,13.666666666666666
24385,256,"Houghton Street, Strand",51.51362054,-0.116764211,14,18,
24386,256,"Houghton Street, Strand",51.51362054,-0.116764211,15,18,1.3333333333333333
24387,257,"Westminster University, Marylebone",51.52248185,-0.154907218,15,18,13.833333333333334
24388,257,"Westminster University, Marylebone",51.52248185,-0.154907218,16,18,
24389,258,"Kensington Gore, Knightsbridge",51.50143293,-0.178656971,23,18,4.0
24390,260,"Broadwick Street, Soho",51.5136846,-0.135580879,16,18,
24391,260,"Broadwick Street, Soho",51.5136846,-0.135580879,17,18,7.5
24392,260,"Broadwick Street, Soho",51.5136846,-0.135580879,18,18,4.5
24393,261,"Princes Square, Bayswater",51.5134891,-0.191351186,16,18,2.6666666666666665
24394,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,32,18,
24395,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,34,18,19.0
24396,262,"LSBU (Borough Road), Elephant & Castle",51.49874469,-0.103132904,35,18,
24397,263,"St. Mary Axe, Aldgate",51.51422502,-0.080660083,21,18,3.6666666666666665
24398,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,19,18,14.666666666666666
24399,264,"Tysoe Street, Clerkenwell",51.52644342,-0.109256828,20,18,
24400,265,"Southwick Street, Paddington",51.51595344,-0.169249375,15,18,
24401,265,"Southwick Street, Paddington",51.51595344,-0.169249375,16,18,14.0
24402,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,37,18,
24403,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,38,18,1.5
24404,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,39,18,
24405,266,"Queen's Gate (North), Kensington",51.50102668,-0.180246101,40,18,
24406,267,"Regency Street, Westminster",51.49206037,-0.132224622,21,18,
24407,267,"Regency Street, Westminster",51.49206037,-0.132224622,22,18,11.5
24408,268,"Belgrave Road, Victoria",51.49320445,-0.144132875,28,18,18.833333333333332
24409,269,"Empire Square, The Borough",51.50082346,-0.089740764,44,18,
24410,269,"Empire Square, The Borough",51.50082346,-0.089740764,45,18,
24411,269,"Empire Square, The Borough",51.50082346,-0.089740764,46,18,36.166666666666664
24412,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,27,18,
24413,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,28,18,
24414,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,29,18,
24415,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,30,18,
24416,270,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,31,18,10.5
24417,271,"London Zoo,  The Regent's Park",51.53583617,-0.156285395,32,18,15.333333333333334
24418,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,20,18,4.0
24419,272,"Baylis Road, Waterloo",51.50144456,-0.110699309,21,18,6.0
24420,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,36,18,
24421,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,37,18,21.833333333333332
24422,273,"Belvedere Road, South Bank",51.50613324,-0.114686385,38,18,
24423,274,"Warwick Road, Olympia",51.49671237,-0.20528437,35,18,5.333333333333333
24424,274,"Warwick Road, Olympia",51.49671237,-0.20528437,36,18,
24425,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,18,18,
24426,275,"Barbican Centre, Barbican",51.52004497,-0.092176447,19,18,3.6666666666666665
24427,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,23,18,
24428,276,"Lower Thames Street, Monument",51.50930161,-0.084985356,24,18,14.5
24429,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,15,18,
24430,277,"Kensington Church Street, Kensington",51.50315739,-0.191496313,16,18,9.166666666666666
24431,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,26,18,
24432,278,"Tooley Street, Bermondsey",51.5034938,-0.07962099,27,18,19.166666666666668
24433,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,23,18,13.333333333333334
24434,279,"North Wharf Road, Paddington",51.51862243,-0.176645823,24,18,
24435,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,8,18,0.3333333333333333
24436,280,"Royal Avenue 2, Chelsea",51.490083,-0.162418,9,18,
24437,281,"Smith Square, Westminster",51.49580589,-0.127575233,17,18,0.8333333333333334
24438,281,"Smith Square, Westminster",51.49580589,-0.127575233,18,18,
24439,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,41,18,37.666666666666664
24440,282,"Royal London Hospital, Whitechapel",51.51906446,-0.059642081,42,18,
24441,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,15,18,
24442,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,16,18,
24443,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,17,18,
24444,284,"Lambeth North Station, Waterloo",51.49914063,-0.112031483,19,18,16.0
24445,286,"St. John's Wood Road, St. John's Wood",51.5272947,-0.174653609,35,18,4.0
24446,287,"Bedford Way, Bloomsbury",51.52367314,-0.128377673,23,18,17.333333333333332
24447,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,31,18,24.0
24448,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,32,18,25.25
24449,288,"Elizabeth Bridge, Victoria",51.49236962,-0.147478734,33,18,
24450,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,14,18,2.0
24451,289,"South Audley Street, Mayfair",51.50923022,-0.151296092,15,18,4.6
24452,290,"Winsland Street, Paddington",51.51678023,-0.175488803,17,18,
24453,290,"Winsland Street, Paddington",51.51678023,-0.175488803,18,18,
24454,290,"Winsland Street, Paddington",51.51678023,-0.175488803,19,18,12.666666666666666
24455,290,"Winsland Street, Paddington",51.51678023,-0.175488803,20,18,12.333333333333334
24456,291,"Claverton Street, Pimlico",51.48483991,-0.138089062,32,18,10.833333333333334
24457,292,"Montpelier Street, Knightsbridge",51.49888404,-0.165471605,16,18,0.8333333333333334
24458,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,24,18,
24459,293,"Kensington Olympia Station, Olympia",51.49815779,-0.209494128,25,18,1.1666666666666667
24460,294,"St. George's Square, Pimlico",51.488226,-0.135635511,13,18,
24461,294,"St. George's Square, Pimlico",51.488226,-0.135635511,14,18,9.5
24462,295,"Swan Street, The Borough",51.50029631,-0.092762704,27,18,13.166666666666666
24463,296,"Knaresborough Place, Earl's Court",51.49363156,-0.190603326,18,18,14.333333333333334
24464,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,16,18,8.666666666666666
24465,297,"Geraldine Street, Elephant & Castle",51.49612799,-0.106000855,17,18,
24466,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,20,18,8.5
24467,298,"Curlew Street, Shad Thames",51.50227992,-0.074189225,21,18,
24468,299,"Vincent Square, Westminster",51.49398524,-0.136928582,19,18,9.0
24469,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,15,18,5.666666666666667
24470,300,"Serpentine Car Park, Hyde Park",51.50501351,-0.172729559,16,18,
24471,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,21,18,
24472,301,"Marylebone Lane, Marylebone",51.51475963,-0.148105415,22,18,7.333333333333333
24473,302,"Putney Pier, Wandsworth",51.466907,-0.216573,25,18,
24474,302,"Putney Pier, Wandsworth",51.466907,-0.216573,26,18,
24475,302,"Putney Pier, Wandsworth",51.466907,-0.216573,27,18,25.5
24476,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,27,18,4.75
24477,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,28,18,2.5
24478,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,29,18,
24479,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,30,18,
24480,303,"Albert Gate, Hyde Park",51.50295379,-0.158456089,31,18,
24481,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,14,18,
24482,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,15,18,3.1666666666666665
24483,306,"Rathbone Street, Fitzrovia ",51.51816295,-0.135025698,16,18,
24484,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,23,18,
24485,307,"Black Lion Gate, Kensington Gardens",51.50990837,-0.187842717,24,18,10.0
24486,308,"Long Lane , Bermondsey",51.49907558,-0.085666316,20,18,12.666666666666666
24487,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,39,18,
24488,309,"Embankment (Savoy), Strand",51.50963123,-0.119047563,40,18,21.833333333333332
24489,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,18,18,
24490,310,"Black Prince Road, Vauxhall",51.4908679,-0.116911864,19,18,15.333333333333334
24491,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,19,18,
24492,312,"Grove End Road, St. John's Wood",51.53088935,-0.176770502,20,18,2.5
24493,313,"Wells Street, Fitzrovia ",51.51734403,-0.138072691,38,18,19.333333333333332
24494,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,35,18,
24495,314,"Tyers Gate, Bermondsey",51.50088934,-0.083159352,36,18,31.333333333333332
24496,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,15,18,
24497,315,"The Tennis Courts, The Regent's Park",51.52536703,-0.153463612,16,18,3.1666666666666665
24498,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,20,18,5.5
24499,316,"Cardinal Place, Victoria",51.49768448,-0.141943703,21,18,
24500,317,"Dickens Square, Borough",51.49679128,-0.093913472,32,18,22.166666666666668
24501,319,"Baldwin Street, St. Luke's",51.52702563,-0.088542771,20,18,2.0
24502,320,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,26,18,25.0
24503,321,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,23,18,8.0
24504,322,"Palissy Street, Shoreditch",51.526293,-0.073955,26,18,16.5
24505,323,"Clifton Street, Shoreditch",51.523196,-0.083067,24,18,17.5
24506,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,14,18,
24507,324,"Ontario Street, Elephant & Castle",51.49652013,-0.101384068,15,18,13.166666666666666
24508,325,"St. Martin's Street, West End",51.50908747,-0.129697889,17,18,13.166666666666666
24509,325,"St. Martin's Street, West End",51.50908747,-0.129697889,18,18,
24510,326,"Graham Street, Angel",51.53266186,-0.099981142,24,18,
24511,326,"Graham Street, Angel",51.53266186,-0.099981142,25,18,19.0
24512,328,"New North Road 2, Hoxton",51.53114,-0.086016,21,18,12.0
24513,328,"New North Road 2, Hoxton",51.53114,-0.086016,22,18,14.0
24514,329,"Prince Albert Road, The Regent's Park",51.53589283,-0.160854428,24,18,3.0
24515,330,"Eastbourne Mews, Paddington",51.51641749,-0.179135079,32,18,12.333333333333334
24516,331,"Bunhill Row, Moorgate",51.52085887,-0.089887855,30,18,13.0
24517,332,"Nevern Place, Earl's Court",51.49334336,-0.194757949,20,18,2.0
24518,333,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,37,18,22.333333333333332
24519,334,"Concert Hall Approach 1, South Bank",51.505044,-0.115851,10,18,9.333333333333334
24520,335,"Tavistock Street, Covent Garden",51.51196803,-0.120718759,32,18,31.333333333333332
24521,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,16,18,
24522,336,"Concert Hall Approach 2, South Bank",51.504942,-0.115533,17,18,16.333333333333332
24523,337,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,16,18,4.5
24524,338,"Wellington Street , Strand",51.51175646,-0.119643424,21,18,
24525,338,"Wellington Street , Strand",51.51175646,-0.119643424,22,18,16.666666666666668
24526,338,"Wellington Street , Strand",51.51175646,-0.119643424,23,18,
24527,339,"Risinghill Street, Angel",51.5333196,-0.111781191,14,18,2.6666666666666665
24528,339,"Risinghill Street, Angel",51.5333196,-0.111781191,18,18,
24529,339,"Risinghill Street, Angel",51.5333196,-0.111781191,19,18,4.0
24530,340,"Bank of England Museum, Bank",51.51444134,-0.087587447,16,18,0.5
24531,341,"Craven Street, Strand",51.50810309,-0.12602103,21,18,18.0
24532,341,"Craven Street, Strand",51.50810309,-0.12602103,22,18,19.0
24533,341,"Craven Street, Strand",51.50810309,-0.12602103,23,18,
24534,343,"London Zoo Car Park, The Regent's Park",51.53692216,-0.150181444,36,18,30.5
24535,344,"Goswell Road (City Uni), Finsbury",51.528246,-0.10102611,17,18,15.666666666666666
24536,345,"Flood Street, Chelsea",51.48802358,-0.166878535,29,18,17.5
24537,345,"Flood Street, Chelsea",51.48802358,-0.166878535,30,18,8.5
24538,345,"Flood Street, Chelsea",51.48802358,-0.166878535,31,18,
24539,345,"Flood Street, Chelsea",51.48802358,-0.166878535,32,18,
24540,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,16,18,
24541,347,"Lower Marsh, Waterloo",51.50013942,-0.113936001,17,18,14.833333333333334
24542,348,"Grosvenor Square, Mayfair",51.51217033,-0.150481272,17,18,4.333333333333333
24543,349,"St. George Street, Mayfair",51.51196,-0.142783033,17,18,2.0
24544,349,"St. George Street, Mayfair",51.51196,-0.142783033,18,18,
24545,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,19,18,
24546,350,"Queen's Gate, Kensington Gardens",51.50171544,-0.179854184,20,18,1.6666666666666667
24547,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,27,18,23.5
24548,351,"Macclesfield Rd, St Lukes",51.529423,-0.097122,28,18,
24549,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,18,18,16.833333333333332
24550,352,"Vauxhall Street, Vauxhall",51.486965,-0.116625,19,18,
24551,353,"Greycoat Street , Westminster",51.49459148,-0.134234258,17,18,0.8333333333333334
24552,354,"Northumberland Avenue, Strand",51.506767,-0.123702,36,18,30.166666666666668
24553,355,"Oval Way, Vauxhall",51.486575,-0.117286,17,18,
24554,355,"Oval Way, Vauxhall",51.486575,-0.117286,18,18,
24555,355,"Oval Way, Vauxhall",51.486575,-0.117286,19,18,18.0
24556,355,"Oval Way, Vauxhall",51.486575,-0.117286,20,18,13.333333333333334
24557,356,"South Kensington Station, South Kensington",51.494412,-0.173881,12,18,3.6666666666666665
24558,356,"South Kensington Station, South Kensington",51.494412,-0.173881,13,18,
24559,356,"South Kensington Station, South Kensington",51.494412,-0.173881,14,18,
24560,356,"South Kensington Station, South Kensington",51.494412,-0.173881,15,18,
24561,357,"Howland Street, Fitzrovia",51.520994,-0.139016,29,18,14.166666666666666
24562,357,"Howland Street, Fitzrovia",51.520994,-0.139016,30,18,
24563,358,"High Holborn , Covent Garden",51.516226,-0.124826,19,18,
24564,358,"High Holborn , Covent Garden",51.516226,-0.124826,20,18,15.333333333333334
24565,359,"Butler Place, Westminster",51.49782999,-0.135440826,17,18,
24566,359,"Butler Place, Westminster",51.49782999,-0.135440826,18,18,6.666666666666667
24567,360,"Howick Place, Westminster",51.49675303,-0.138733562,26,18,
24568,360,"Howick Place, Westminster",51.49675303,-0.138733562,27,18,1.0
24569,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,52,18,
24570,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,53,18,
24571,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,54,18,
24572,361,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,55,18,33.166666666666664
24573,362,"Royal College Street, Camden Town",51.536264,-0.133952,57,18,13.833333333333334
24574,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,31,18,
24575,364,"Alfred Place, Bloomsbury",51.519656,-0.132339,32,18,2.0
24576,365,"City Road, Angel",51.530344,-0.100168,47,18,8.166666666666666
24577,366,"Millennium Hotel, Mayfair",51.5109193,-0.151126385,27,18,2.5
24578,367,"Harrowby Street, Marylebone",51.5173721,-0.1642075,16,18,1.5
24579,368,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,25,18,15.833333333333334
24580,370,"Paddington Green, Paddington",51.520205,-0.174593,20,18,12.333333333333334
24581,371,"King Edward Walk, Waterloo",51.49775,-0.10988,22,18,10.666666666666666
24582,372,"Sardinia Street, Holborn",51.515208,-0.117863,23,18,
24583,372,"Sardinia Street, Holborn",51.515208,-0.117863,24,18,0.8333333333333334
24584,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,17,18,
24585,373,"Prince Consort Road, Knightsbridge",51.49980661,-0.176415994,18,18,0.3333333333333333
24586,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,30,18,
24587,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,31,18,
24588,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,32,18,
24589,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,33,18,
24590,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,34,18,
24591,374,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,36,18,31.333333333333332
24592,375,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,17,18,
24593,375,"Kensington Town Hall, Kensington",51.50194596,-0.194392952,18,18,5.833333333333333
24594,376,"Millbank Tower, Pimlico",51.49188409,-0.125674815,23,18,
24595,376,"Millbank Tower, Pimlico",51.49188409,-0.125674815,24,18,0.0
24596,377,"Waterloo Bridge, South Bank",51.50535447,-0.113656543,15,18,9.166666666666666
24597,378,"Natural History Museum, South Kensington",51.49559291,-0.179077626,41,18,
24598,378,"Natural History Museum, South Kensington",51.49559291,-0.179077626,42,18,0.5
24599,379,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,20,18,9.833333333333334
24600,379,"Turquoise Island, Notting Hill",51.51431171,-0.200838199,21,18,
24601,380,"Stanhope Gate, Mayfair",51.50686435,-0.150666888,21,18,9.166666666666666
24602,381,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,13,18,11.166666666666666
24603,381,"Charlotte Street, Fitzrovia",51.51953043,-0.13577731,14,18,
24604,382,"Farm Street, Mayfair",51.50935171,-0.14744969,13,18,
24605,382,"Farm Street, Mayfair",51.50935171,-0.14744969,14,18,5.0
24606,382,"Farm Street, Mayfair",51.50935171,-0.14744969,15,18,3.0
24607,383,"Frith Street, Soho",51.51310333,-0.13121385,16,18,
24608,383,"Frith Street, Soho",51.51310333,-0.13121385,17,18,16.666666666666668
24609,383,"Frith Street, Soho",51.51310333,-0.13121385,18,18,
24610,384,"Marloes Road, Kensington",51.496481,-0.192404,9,18,
24611,384,"Marloes Road, Kensington",51.496481,-0.192404,11,18,
24612,384,"Marloes Road, Kensington",51.496481,-0.192404,12,18,5.333333333333333
24613,386,"Moor Street, Soho",51.51352755,-0.130110822,14,18,
24614,386,"Moor Street, Soho",51.51352755,-0.130110822,15,18,15.0
24615,387,"Fire Brigade Pier, Vauxhall",51.49369988,-0.121394101,30,18,4.166666666666667
24616,388,"Southampton Street, Strand",51.51070161,-0.121723604,13,18,11.5
24617,389,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,17,18,
24618,389,"Upper Grosvenor Street, Mayfair",51.51013066,-0.155757901,18,18,3.3333333333333335
24619,390,"Buxton Street 1, Shoreditch",51.521776,-0.068856,41,18,36.5
24620,391,"Clifford Street, Mayfair",51.51066202,-0.142345694,15,18,
24621,391,"Clifford Street, Mayfair",51.51066202,-0.142345694,16,18,2.5
24622,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,18,18,
24623,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,19,18,0.6666666666666666
24624,392,"Imperial College, Knightsbridge",51.49942855,-0.179702476,20,18,
24625,393,"Snow Hill, Farringdon",51.51733427,-0.103604248,14,18,
24626,393,"Snow Hill, Farringdon",51.51733427,-0.103604248,15,18,2.3333333333333335
24627,394,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,17,18,7.5
24628,394,"Aberdeen Place, St. John's Wood",51.524826,-0.176268,18,18,
24629,395,"Cadogan Gardens, Chelsea",51.492462,-0.159919,15,18,3.6666666666666665
24630,396,"Shouldham Street, Marylebone",51.51809,-0.163609,16,18,4.166666666666667
24631,397,"Devonshire Terrace, Bayswater",51.51348,-0.17977,16,18,9.0
24632,398,"Holland Park, Kensington",51.502319,-0.200742,29,18,19.166666666666668
24633,398,"Holland Park, Kensington",51.502319,-0.200742,30,18,
24634,399,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,23,18,
24635,399,"Brick Lane Market, Shoreditch",51.52261762,-0.071653961,24,18,22.166666666666668
24636,400,"George Street, Marylebone",51.517703,-0.154106,27,18,15.5
24637,401,"Columbia Road, Shoreditch",51.528187,-0.075375,23,18,
24638,401,"Columbia Road, Shoreditch",51.528187,-0.075375,24,18,13.666666666666666
24639,402,"Penfold Street, Marylebone",51.52289229,-0.171681991,15,18,4.0
24640,403,"George Place Mews, Marylebone",51.51689296,-0.158249929,15,18,8.0
24641,403,"George Place Mews, Marylebone",51.51689296,-0.158249929,16,18,
24642,404,"Palace Gate, Kensington Gardens",51.50204238,-0.184400221,11,18,6.5
24643,405,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,15,18,3.0
24644,408,"Paddington Green Police Station, Paddington",51.51994326,-0.170704337,23,18,2.0
24645,408,"Paddington Green Police Station, Paddington",51.51994326,-0.170704337,24,18,
24646,409,"Strata, Elephant & Castle",51.493146,-0.099828,40,18,
24647,409,"Strata, Elephant & Castle",51.493146,-0.099828,41,18,38.166666666666664
24648,410,"Edgware Road Station, Marylebone",51.519968,-0.169774,62,18,17.5
24649,411,"Walworth Road, Elephant & Castle",51.49337264,-0.09968067,19,18,10.833333333333334
24650,412,"Cleaver Street, Kennington",51.488105,-0.110121,17,18,11.166666666666666
24651,419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,14,18,
24652,419,"Chelsea Bridge, Pimlico",51.485821,-0.149004,15,18,3.6666666666666665
24653,420,"Southwark Station 1, Southwark",51.504043,-0.105312,36,18,
24654,420,"Southwark Station 1, Southwark",51.504043,-0.105312,37,18,26.666666666666668
24655,421,"Southwark Station 2, Southwark",51.504044,-0.104778,45,18,21.166666666666668
24656,423,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,30,18,7.8
24657,423,"Eaton Square (South), Belgravia",51.49456127,-0.15393398,31,18,12.0
24658,424,"Ebury Bridge, Pimlico",51.490491,-0.149186,27,18,
24659,424,"Ebury Bridge, Pimlico",51.490491,-0.149186,29,18,8.166666666666666
24660,426,"Vincent Street, Pimlico",51.493072,-0.129925,16,18,4.666666666666667
24661,426,"Vincent Street, Pimlico",51.493072,-0.129925,17,18,
24662,427,"Cheapside, Bank",51.51397065,-0.09294031,40,18,
24663,427,"Cheapside, Bank",51.51397065,-0.09294031,41,18,0.3333333333333333
24664,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,17,18,
24665,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,18,18,1.8333333333333333
24666,428,"Exhibition Road, Knightsbridge",51.499917,-0.174554,19,18,
24667,430,"South Parade, Chelsea",51.48902,-0.17524,18,18,5.166666666666667
